system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block
tetragonal,135,P4_2/mbc,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f;6a8a2df1eaf9f29d,6a8a2df1eaf9f29d,1/2;33/64;17/32;9/16;19/32;39/64;5/8;21/32;11/16;45/64;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,0)",135
tetragonal,135,P4_2/mbc,"(28,42,16)",a_ours_in_his,8d5cf695b24cb063,8d5cf695b24cb063,1/2;17/32;35/64;9/16;37/64;19/32,1,527/1000,"(193/500,-13/500,0)",135
tetragonal,136,P4_2/mnm,"(5,9,6)",c_his_not_ours_P2_reproduced,,8f286dc3c145b5c1,,1,7/2,"(38/125,0,117/500)",136
tetragonal,136,P4_2/mnm,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,1/4)",136
tetragonal,136,P4_2/mnm,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",136
tetragonal,136,P4_2/mnm,"(7,11,6)",c_his_not_ours_P2_reproduced,,26df90c2289ea27c,,1,3497/1000,"(62/125,0,31/125)",136
tetragonal,136,P4_2/mnm,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",136
tetragonal,136,P4_2/mnm,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",136
tetragonal,136,P4_2/mnm,"(9,14,7)",c_his_not_ours_P2_reproduced,,d72e899a19f4a743,,1,7/2,"(151/500,-1/500,117/500)",136
tetragonal,136,P4_2/mnm,"(9,16,9)",a_ours_in_his,0c6ba5cadd15c06e,0c6ba5cadd15c06e,2,1,5/4,"(1/4,-1/4,9/100)",136
tetragonal,136,P4_2/mnm,"(10,15,7)",a_ours_in_his,52392121966e66eb;e3b3aae804f2c179,52392121966e66eb,1/2;5/8;11/16;45/64;3/4;797/1000;4/5;1;17/16;35/32;71/64;73/64;37/32;19/16;5/4;83/64;209/160;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,31/125)",136
tetragonal,136,P4_2/mnm,"(10,16,8)",c_his_not_ours_P2_reproduced,,61a294835c4c4a23,,1,4/5,"(17/50,-4/25,0)",136
tetragonal,136,P4_2/mnm,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,37/64;19/32;5/8;43/64;11/16;23/32;3/4;1547/2000;797/1000;4/5;33/40;17/20;9/10;37/40;15/16;19/20;1;17/16;69/64;35/32;9/8;73/64;37/32;19/16;5/4;103/80;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",136
tetragonal,136,P4_2/mnm,"(12,19,9)",a_ours_in_his,bff9a9e578e112a7,bff9a9e578e112a7,1,1,4/5,"(169/500,-1/500,0)",136
tetragonal,136,P4_2/mnm,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26;cc7af78c512b51be,82a5a88ccba80d26,1;79/64;5/4;83/64;209/160;53/40;439/320;221/160;7/5;227/160;57/40;29/20;59/40;239/160;3/2;38/25;25/16;2547/1600;257/160;13/8;327/200;2731/1600;1377/800;2777/1600;7/4;117/64;59/32;15/8;31/16;2;129/64;65/32;33/16;67/32;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,57/250)",136
tetragonal,136,P4_2/mnm,"(14,21,9)",a_ours_in_his,3f6b28d5f7a72d60;dcc0a70baf02d3d7,3f6b28d5f7a72d60,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;9/10;73/80;19/20;39/40;79/80;1;17/16;69/64;9/8;73/64;19/16;39/32;5/4;103/80;7/5;113/80;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64,1,3497/1000,"(59/250,-59/250,31/125)",136
tetragonal,136,P4_2/mnm,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,1,0,,,
tetragonal,136,P4_2/mnm,"(16,24,10)",a_ours_in_his,35953737803092f0,35953737803092f0,1/2;9/16;37/64;19/32;5/8;21/32;11/16;45/64;23/32;47/64;3/4;3047/4000;6141/8000;12329/16000;797/1000;4/5;13/16;33/40;17/20;9/10;73/80;37/40;19/20;1;65/64;33/32;67/64;17/16;35/32;9/8;37/32;19/16;39/32;79/64;5/4;103/80;53/40;109/80;7/5;113/80;227/160;57/40;29/20;117/80;47/32;59/40;119/80;3/2;38/25;49/32;99/64;631/400;327/200;677/400;1377/800;2777/1600;7/4;29/16;15/8;61/32;123/64;31/16;63/32;127/64;2;129/64;65/32;33/16;133/64;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(1/4,-1/4,31/125)",136
tetragonal,136,P4_2/mnm,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,65/64;33/32;17/16;9/8;77/64;39/32;5/4;21/16;11/8;7/5;227/160;57/40;29/20;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",136
tetragonal,136,P4_2/mnm,"(19,30,13)",a_ours_in_his,b25a63276e96e094,b25a63276e96e094,1,1,4/5,"(17/100,-17/100,0)",136
tetragonal,136,P4_2/mnm,"(21,32,13)",a_ours_in_his,c6005fa4af1a744c,c6005fa4af1a744c,1/2;9/16;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;5/4;41/32,1,797/1000,"(17/100,-17/100,0)",136
tetragonal,136,P4_2/mnm,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;17/20;9/10;19/20;39/40;79/80;1;65/64;33/32;67/64;17/16;35/32;71/64;37/32;19/16;5/4;83/64;7/5;113/80,1,797/1000,"(0,0,0)",136
tetragonal,137,P4_2/nmc,"(5,8,5)",c_his_not_ours_not_stored,,,,1,4/5,"(17/50,0,1/4)",137
tetragonal,137,P4_2/nmc,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,0)",137
tetragonal,137,P4_2/nmc,"(6,11,7)",b_ours_not_his,d2d935e5499e6e11,,1,0,,,
tetragonal,137,P4_2/nmc,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,,1,1,7/2,"(49/250,-49/250,4/125)",137
tetragonal,137,P4_2/nmc,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;83/64;21/16;11/8;7/5;3/2;38/25;7/4;2;9/4;147/64;37/16;19/8;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",137
tetragonal,137,P4_2/nmc,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,,37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-123/500,1/4)",137
tetragonal,137,P4_2/nmc,"(9,16,9)",b_ours_not_his,0c6ba5cadd15c06e,,2,0,,,
tetragonal,137,P4_2/nmc,"(10,15,7)",c_his_not_ours_not_stored,,,,1,3497/1000,"(71/250,-27/125,17/500)",137
tetragonal,137,P4_2/nmc,"(10,16,8)",a_ours_in_his,61a294835c4c4a23,,2,1,7/2,"(1/4,-71/500,4/125)",137
tetragonal,137,P4_2/nmc,"(11,19,10)",a_ours_in_his,7b1d7f753e6c14bc,,1,1,5/4,"(1/4,-1/20,24/125)",137
tetragonal,137,P4_2/nmc,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,,1/2;9/16;5/8;11/16;45/64;23/32;3/4;797/1000;4/5;13/16;17/20;69/80;9/10;19/20;39/40;79/80;1;9/8;73/64;5/4;41/32;7/5;3/2;1201/800;601/400;301/200;151/100;38/25;2547/1600;257/160;327/200;2777/1600;7/4;117/64;59/32;15/8;2;129/64;65/32;33/16;17/8;9/4;73/32;37/16;19/8;157/64;79/32;5/2;83/32;167/64;21/8;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",137
tetragonal,137,P4_2/nmc,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,31/125)",137
tetragonal,137,P4_2/nmc,"(14,21,9)",a_ours_in_his,7bde4c1d5a885234;dcc0a70baf02d3d7,,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;7/8;9/10;19/20;39/40;79/80;1;17/16;35/32;71/64;9/8;73/64;19/16;39/32;5/4;103/80,1,3497/1000,"(141/500,-107/500,17/500)",137
tetragonal,137,P4_2/nmc,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,3/4;3,0,,,
tetragonal,137,P4_2/nmc,"(15,25,12)",a_ours_in_his,7780851c54681bc6,,3/2,1,2,"(1/4,-9/100,1/20)",137
tetragonal,137,P4_2/nmc,"(16,24,10)",a_ours_in_his,35953737803092f0,,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;49/32;99/64;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(1/4,-1/4,1/25)",137
tetragonal,137,P4_2/nmc,"(18,28,12)",a_ours_in_his,32810102c8039911;c1824c64dfbb3615,,17/32;35/64;9/16;19/32;5/8;41/64;21/32;43/64;11/16;45/64;23/32;47/64;3/4;12047/16000;6047/8000;12141/16000;3047/4000;1547/2000;797/1000;4/5;13/16;33/40;17/20;69/80;7/8;9/10;19/20;39/40;79/80;1;65/64;33/32;17/16;9/8;73/64;37/32;19/16;39/32;79/64;5/4;7/5;113/80;227/160;57/40;29/20;59/40;119/80;239/160;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;2777/1600;7/4;15/8;31/16;63/32;127/64;2;33/16;67/32;135/64;9/4;73/32;147/64;19/8;39/16;5/2;41/16;165/64;83/32;21/8;43/16;87/32;175/64;11/4;91/32;23/8;3;193/64;97/32;49/16;25/8;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,1/4)",137
tetragonal,137,P4_2/nmc,"(22,34,14)",a_ours_in_his,6b1f36550e2f6ec6,,37/32;19/16;79/64;5/4;7/5;227/160;57/40;29/20;3/2;1201/800;601/400;301/200;151/100;38/25;631/400;327/200;677/400;1377/800;2777/1600;7/4;29/16;15/8;31/16;63/32;127/64;2;33/16;67/32;135/64;17/8;35/16;71/32;143/64,1,3497/1000,"(1/4,-123/500,1/500)",137
tetragonal,137,P4_2/nmc,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,1/2;33/64;17/32;35/64;9/16;37/64;19/32;39/64;5/8;41/64;21/32;43/64;11/16;45/64;23/32;47/64;3/4;6047/8000;1547/2000;3141/4000;6329/8000;2541/3200;797/1000;4/5;1;5/4;7/5;113/80;3/2;38/25;7/4;2;9/4;5/2;11/4;45/16;181/64;23/8;47/16;95/32;191/64;3;13/4;7/2,1,797/1000,"(1/4,-1/4,1/4)",137
tetragonal,138,P4_2/ncm,"(6,9,5)",c_his_not_ours_not_stored,,,,1,3497/1000,"(249/500,-1/500,1/4)",138
tetragonal,138,P4_2/ncm,"(6,11,7)",c_his_not_ours_not_stored,,,,1,2,"(1/4,-9/100,1/20)",138
tetragonal,138,P4_2/ncm,"(7,11,6)",c_his_not_ours_not_stored,,,,1,4/5,"(41/100,-43/500,0)",138
tetragonal,138,P4_2/ncm,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",138
tetragonal,138,P4_2/ncm,"(8,13,7)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/4,-123/500,1/500)",138
tetragonal,138,P4_2/ncm,"(9,16,9)",c_his_not_ours_not_stored,,,,1,5/4,"(1/2,0,9/100)",138
tetragonal,138,P4_2/ncm,"(10,15,7)",c_his_not_ours_not_stored,,,,1,3497/1000,"(12/25,-1/50,23/100)",138
tetragonal,138,P4_2/ncm,"(10,16,8)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,0,1/4)",138
tetragonal,138,P4_2/ncm,"(12,18,8)",a_ours_in_his,4097fba12952569e;fd9a9f68ec1db422,,1/2;37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;59/64;15/16;1;5/4;7/5;229/160;23/16;29/20;3/2;38/25;7/4;2;9/4;75/32;19/8;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",138
tetragonal,138,P4_2/ncm,"(12,19,9)",c_his_not_ours_not_stored,,,,1,2,"(17/50,0,1/5)",138
tetragonal,138,P4_2/ncm,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,,79/64;5/4;7/5;227/160;57/40;29/20;3/2;38/25;2777/1600;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/2,0,57/250)",138
tetragonal,138,P4_2/ncm,"(14,21,9)",a_ours_in_his,dcc0a70baf02d3d7,dcc0a70baf02d3d7,23/32;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;73/32,1,3497/1000,"(34/125,0,31/125)",138
tetragonal,138,P4_2/ncm,"(14,22,10)",c_his_not_ours_not_stored,,,,1,1/2,"(3/20,-9/100,1/20)",138
tetragonal,138,P4_2/ncm,"(14,23,11)",b_ours_not_his,7824c3404ec7c532,,17/32;9/16;37/64;19/32;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,0,,,
tetragonal,138,P4_2/ncm,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,1;3,0,,,
tetragonal,138,P4_2/ncm,"(15,23,10)",c_his_not_ours_not_stored,,,,1,7/2,"(87/250,-17/125,121/500)",138
tetragonal,138,P4_2/ncm,"(16,24,10)",a_ours_in_his,1811b0d16d82bdda;35953737803092f0;e127689d5833b02a,,1/2;35/64;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;17/20;69/80;7/8;29/32;1;9/8;19/16;39/32;79/64;5/4;7/5;113/80;57/40;3/2;38/25;327/200;677/400;1377/800;147/64;37/16;149/64,1,3497/1000,"(58/125,0,29/125)",138
tetragonal,138,P4_2/ncm,"(17,26,11)",b_ours_not_his,8fa1790edfd55a9f,,121/64;61/32;123/64;31/16;2;67/32;17/8;71/32;9/4;147/64;37/16;151/64;19/8;159/64;5/2;81/32;41/16;21/8;11/4;3;13/4;3497/1000;7/2,0,,,
tetragonal,138,P4_2/ncm,"(18,27,11)",a_ours_in_his,15a334b4c643f5b6,,7/8;9/10;1;9/8;19/16;39/32,1,3497/1000,"(62/125,0,31/125)",138
tetragonal,138,P4_2/ncm,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,,65/64;33/32;17/16;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;91/32;23/8;3;193/64;97/32;49/16;25/8;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",138
tetragonal,138,P4_2/ncm,"(18,29,13)",b_ours_not_his,2626c0b5370635a6,,1/2;33/64;9/16,0,,,
tetragonal,138,P4_2/ncm,"(20,30,12)",a_ours_in_his,230e451f710229a7,,1/2;17/32,1,797/1000,"(123/250,0,1/500)",138
tetragonal,138,P4_2/ncm,"(20,32,14)",b_ours_not_his,567d6e6c92a6ba19,,2,0,,,
tetragonal,138,P4_2/ncm,"(21,33,14)",b_ours_not_his,6eec925b71cecc49,,1,0,,,
tetragonal,138,P4_2/ncm,"(23,35,14)",b_ours_not_his,4a1fffe528971ffb,,23/32;3/4;797/1000;4/5;33/40;17/20;7/8;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;7/5;227/160;57/40;29/20;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64;2;33/16;67/32;135/64;9/4;73/32;147/64;19/8;39/16,0,,,
tetragonal,138,P4_2/ncm,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,1/2;3/4;797/1000;4/5;9/10;19/20;39/40;79/80;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;45/16;181/64;23/8;47/16;95/32;191/64;3;13/4;7/2,1,797/1000,"(0,0,0)",138
tetragonal,138,P4_2/ncm,"(24,37,15)",b_ours_not_his,b8b72db4ab55a296,,327/200;2777/1600;7/4;15/8;61/32;2;129/64;65/32;33/16;133/64;67/32;135/64;17/8;35/16;141/64;9/4;73/32;37/16;75/32;157/64;79/32;5/2;161/64,0,,,
tetragonal,138,P4_2/ncm,"(26,39,15)",b_ours_not_his,1457e9a93eea5438,,17/32;35/64;9/16;19/32;39/64;5/8;41/64;21/32;11/16;45/64;3/4;797/1000;4/5;13/16;17/20;69/80;9/10;19/20;39/40;79/80;1;9/8;73/64;19/16;39/32;5/4;7/5;113/80,0,,,
tetragonal,138,P4_2/ncm,"(30,45,17)",b_ours_not_his,16a9b6f95073dfbb,,1/2;33/64;17/32;9/16;37/64;19/32;39/64;5/8;41/64,0,,,
tetragonal,139,I4/mmm,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,42bc5c5af1f296ae,1,1,7/2,"(151/500,-1/500,117/500)",139
tetragonal,139,I4/mmm,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,8f286dc3c145b5c1,1;3/2;2,1,7/2,"(38/125,0,117/500)",139
tetragonal,139,I4/mmm,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;37/40;19/20;1;65/64;33/32;17/16;35/32;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",139
tetragonal,139,I4/mmm,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",139
tetragonal,139,I4/mmm,"(7,11,6)",a_ours_in_his,26df90c2289ea27c;a4d2e4badea1fc0f,26df90c2289ea27c,23/32;3/4;797/1000;4/5;33/40;17/20;7/8;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;7/5;227/160;57/40;29/20;3/2;1201/800;601/400;301/200;151/100;38/25;2547/1600;257/160;327/200;2777/1600;7/4;117/64;59/32;15/8;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,31/125)",139
tetragonal,139,I4/mmm,"(8,12,6)",a_ours_in_his,d1fe8ecee64ce269;e3faf0283734fac7,e3faf0283734fac7,1/2;37/64;19/32;5/8;11/16;45/64;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;35/32;71/64;9/8;37/32;19/16;79/64;5/4;83/64;21/16;11/8;7/5;227/160;57/40;29/20;3/2;38/25;327/200;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",139
tetragonal,139,I4/mmm,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,1/2;37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;59/64;15/16;1;65/64;33/32;17/16;35/32;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;87/64;11/8;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",139
tetragonal,139,I4/mmm,"(9,16,9)",b_ours_not_his,0c6ba5cadd15c06e,,2,0,,,
tetragonal,139,I4/mmm,"(10,15,7)",a_ours_in_his,ca9a19039647d676;e3b3aae804f2c179,e3b3aae804f2c179,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;17/20;69/80;9/10;73/80;19/20;39/40;79/80;1;17/16;69/64;9/8;73/64;19/16;39/32;5/4;7/5;113/80;29/20;59/40;119/80;239/160;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;7/4;29/16;15/8;31/16;63/32;127/64;2;33/16;67/32;135/64;17/8;35/16;71/32;143/64,1,3497/1000,"(59/125,0,31/125)",139
tetragonal,139,I4/mmm,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94,9b7039e0c295ff94,1/2;9/16;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;5/4;41/32,1,797/1000,"(17/100,-17/100,0)",139
tetragonal,139,I4/mmm,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,82a5a88ccba80d26,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(0,0,26/125)",139
tetragonal,139,I4/mmm,"(14,21,9)",a_ours_in_his,dcc0a70baf02d3d7,dcc0a70baf02d3d7,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;7/8;9/10;29/32;19/20;39/40;79/80;1;17/16;69/64;9/8;73/64;19/16;39/32;5/4;103/80;21/16;43/32,1,797/1000,"(17/50,0,0)",139
tetragonal,139,I4/mmm,"(16,24,10)",a_ours_in_his,35953737803092f0,35953737803092f0,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;49/32;99/64;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(0,0,31/125)",139
tetragonal,139,I4/mmm,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,227/160;57/40;29/20;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",139
tetragonal,139,I4/mmm,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;1;5/4;7/5;113/80,1,797/1000,"(0,0,0)",139
tetragonal,140,I4/mcm,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,1/4)",140
tetragonal,140,I4/mcm,"(7,12,7)",c_his_not_ours_P2_reproduced,,5854e92f5cc6dde3,,1,7/2,"(28/125,-49/250,31/125)",140
tetragonal,140,I4/mcm,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",140
tetragonal,140,I4/mcm,"(8,14,8)",b_ours_not_his,9b1c0d54955637e5,,1/2,0,,,
tetragonal,140,I4/mcm,"(9,14,7)",a_ours_in_his,9e6521c05bcbd3ea,9e6521c05bcbd3ea,1/2;3/4;797/1000;4/5;71/80;9/10;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,123/500)",140
tetragonal,140,I4/mcm,"(9,16,9)",a_ours_in_his,cf917b63c9edf773,cf917b63c9edf773,1,1,5/4,"(2/5,-1/10,101/500)",140
tetragonal,140,I4/mcm,"(10,16,8)",a_ours_in_his,342dd2988fa48b2c,342dd2988fa48b2c,1/2;33/64;17/32;9/16;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,0)",140
tetragonal,140,I4/mcm,"(11,17,8)",a_ours_in_his,da212d4bfb576e6e,da212d4bfb576e6e,1/2;3/4;797/1000;4/5;17/20;7/8,1,3497/1000,"(47/100,-13/500,31/125)",140
tetragonal,140,I4/mcm,"(12,19,9)",a_ours_in_his,8e1a1fd6069d5392,8e1a1fd6069d5392,41/64;21/32;11/16;23/32;47/64;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,31/125)",140
tetragonal,140,I4/mcm,"(14,22,10)",a_ours_in_his,7534d49b2a3cdb08;fe7ee18a2838e181,fe7ee18a2838e181,1/2;17/32;35/64;5/8;11/16;45/64;23/32;3/4;797/1000;4/5;13/16;17/20;7/8;71/80;9/10;19/20;39/40;79/80,1,3497/1000,"(237/500,-13/500,31/125)",140
tetragonal,140,I4/mcm,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,1/2;17/32;9/16;37/64;19/32;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",140
tetragonal,140,I4/mcm,"(18,29,13)",a_ours_in_his,2626c0b5370635a6,2626c0b5370635a6,1/2;33/64;9/16,1,527/1000,"(41/100,-9/100,0)",140
tetragonal,141,I4_1/amd,"(6,9,5)",b_ours_not_his,a1053191a6317676,,1,0,,,
tetragonal,141,I4_1/amd,"(7,11,6)",c_his_not_ours_not_stored,,,,1,7/2,"(13/50,9/50,9/200)",141
tetragonal,141,I4_1/amd,"(7,12,7)",c_his_not_ours_not_stored,,,,1,4/5,"(36/125,1/25,1/8)",141
tetragonal,141,I4_1/amd,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;53/64;27/32;17/20;7/8;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;83/64;21/16;11/8;7/5;227/160;57/40;29/20;3/2;38/25;327/200;7/4;117/64;59/32;15/8;2;9/4;157/64;79/32;5/2;85/32;43/16;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(54/125,54/125,27/250)",141
tetragonal,141,I4_1/amd,"(8,13,7)",a_ours_in_his,59efe85d44daca83,,2,1,3497/1000,"(62/125,0,1/8)",141
