system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block,readonly_180_stored_ids
hexagonal,181,P6_422,"(30,45,17)",a_ours_in_his,303d3c41bbb6461d;56b1d49a0766cc47;5c6382a9ef3bc209;7715c7010e513b71;cc1e165a04008058,56b1d49a0766cc47,1/2;527/1000;2331/4000;5/8;1277/2000;41/64;21/32;11/16;2777/4000;23/32;47/64;3/4;12047/16000;6047/8000;3047/4000;1547/2000;25/32;797/1000;4/5;13/16;67/80;137/160;277/320;7/8;29/32;117/128;121/128;61/64;31/32;1;33/32;67/64;9/8;37/32;75/64;5/4;41/32;83/64;21/16;43/32;87/64;111/64;7/4;2;9/4;5/2;11/4;23/8;47/16;95/32;191/64,1,3497/1000,"(51/250,27/250,17/500)",180_181,
hexagonal,181,P6_422,"(31,47,18)",c_his_not_ours_P2_reproduced,,c9def3cd6baea0bf,,1,239/250,"(44/125,19/125,2/25)",180_181,
hexagonal,181,P6_422,"(31,48,19)",c_his_not_ours_P2_reproduced,,b7ef0f94aba2ed89,,1,7/2,"(12/25,6/125,3/125)",180_181,
hexagonal,181,P6_422,"(32,48,18)",a_ours_in_his,43e4e46001b4d8b9;af8b2135c913b13b;e5760549017956be,ef0b43a3ae18533e,557/640;7/8;15/16;17/16;9/8;5/4;11/8;23/16;47/32;95/64;61/32;31/16;63/32;127/64;17/8;9/4;5/2;11/4;23/8;47/16;95/32;191/64;193/64;97/32;49/16;25/8;13/4;6747/2000;13741/4000;55211/16000,1,3497/1000,"(62/125,1/125,31/375)",180_181,
hexagonal,181,P6_422,"(33,50,19)",c_his_not_ours_P2_reproduced,,d576e34a75c5486d,,1,797/1000,"(91/250,69/250,1/12)",180_181,
hexagonal,181,P6_422,"(33,51,20)",c_his_not_ours_P2_reproduced,,d3cab063f07b542b,,1,7/2,"(38/125,16/125,2/125)",180_181,
hexagonal,181,P6_422,"(34,51,19)",a_ours_in_his,364e84ece2d20d22,67d482ba9032f1f3,41/64;21/32;11/16;23/32;47/64;59/64;15/16;1;33/32;67/64;19/16;5/4;41/32;83/64,1,3497/1000,"(51/250,29/250,17/500)",180_181,
hexagonal,181,P6_422,"(34,53,21)",c_his_not_ours_P2_reproduced,,84921e8510cd5928,,1,4/5,"(38/125,-17/125,1/20)",180_181,
hexagonal,181,P6_422,"(35,53,20)",c_his_not_ours_P2_reproduced,,d7205a2af75f3a5d,,1,797/1000,"(17/50,3/50,1/30)",180_181,
hexagonal,181,P6_422,"(35,54,21)",c_his_not_ours_P2_reproduced,,3376116a2ea4e253,,1,797/1000,"(89/250,41/250,1/12)",180_181,
hexagonal,181,P6_422,"(36,54,20)",c_his_not_ours_P2_reproduced,,3b621bdbd8e8299d,,1,3497/1000,"(51/250,33/250,17/500)",180_181,
hexagonal,181,P6_422,"(37,56,21)",c_his_not_ours_P2_reproduced,,e9f44af869caa1b9,,1,797/1000,"(17/50,13/50,1/20)",180_181,
hexagonal,181,P6_422,"(37,57,22)",c_his_not_ours_P2_reproduced,,8bd6a83d55f18ed6,,1,797/1000,"(52/125,49/125,1/12)",180_181,
hexagonal,181,P6_422,"(38,57,21)",c_his_not_ours_P2_reproduced,,29d339694a25bff4,,1,3497/1000,"(11/125,-2/125,11/750)",180_181,
hexagonal,181,P6_422,"(39,59,22)",c_his_not_ours_P2_reproduced,,70de5928430e4dfa,,1,3497/1000,"(91/250,73/250,1/150)",180_181,
hexagonal,181,P6_422,"(39,60,23)",c_his_not_ours_P2_reproduced,,93562a81bb92cc58,,1,797/1000,"(2/5,9/25,1/15)",180_181,
hexagonal,181,P6_422,"(40,60,22)",c_his_not_ours_P2_reproduced,,64fc858ce31f237e,,1,3497/1000,"(51/250,31/250,17/500)",180_181,
hexagonal,181,P6_422,"(41,62,23)",c_his_not_ours_P2_reproduced,,d5a14515db2d8250,,1,797/1000,"(37/125,-18/125,1/30)",180_181,
hexagonal,181,P6_422,"(41,63,24)",c_his_not_ours_P2_reproduced,,c4ec28114da0d78d,,1,7/2,"(38/125,31/125,4/375)",180_181,
hexagonal,181,P6_422,"(42,63,23)",c_his_not_ours_P2_reproduced,,48f3d1fe4be770c7,,1,3497/1000,"(19/50,-37/250,29/1500)",180_181,
hexagonal,181,P6_422,"(43,65,24)",c_his_not_ours_P2_reproduced,,f0839c8e1fb11aaf,,1,5/4,"(87/250,33/250,1/30)",180_181,
hexagonal,181,P6_422,"(43,66,25)",c_his_not_ours_P2_reproduced,,e0211b03b98be76b,,1,797/1000,"(9/25,8/25,1/12)",180_181,
hexagonal,181,P6_422,"(44,66,24)",c_his_not_ours_P2_reproduced,,ab408b51ce561d60,,1,3497/1000,"(11/25,49/125,1/1500)",180_181,
hexagonal,181,P6_422,"(45,68,25)",c_his_not_ours_P2_reproduced,,cf1c666e448aec63,,1,797/1000,"(49/125,44/125,1/15)",180_181,
hexagonal,181,P6_422,"(45,69,26)",c_his_not_ours_P2_reproduced,,5cc36d137c7f7ea3,,1,2,"(33/125,6/25,9/125)",180_181,
hexagonal,181,P6_422,"(46,69,25)",c_his_not_ours_P2_reproduced,,0354bcf48e5bebdd,,1,3497/1000,"(99/250,63/250,1/1500)",180_181,
hexagonal,181,P6_422,"(47,71,26)",c_his_not_ours_P2_reproduced,,ebc3cb62fc458909,,1,1289/1000,"(37/125,-28/125,1/15)",180_181,
hexagonal,181,P6_422,"(48,72,26)",c_his_not_ours_P2_reproduced,,66fff2600d007e47,,1,3497/1000,"(47/125,19/125,1/750)",180_181,
hexagonal,181,P6_422,"(50,75,27)",c_his_not_ours_P2_reproduced,,997f6bb57a677b06,,1,3497/1000,"(51/125,31/125,1/1500)",180_181,
hexagonal,181,P6_422,"(52,78,28)",c_his_not_ours_P2_reproduced,,06add8f1c3ab58b2,,1,3497/1000,"(9/25,17/125,1/300)",180_181,
hexagonal,181,P6_422,"(54,81,29)",c_his_not_ours_P2_reproduced,,fd698eb31be754ab,,1,3497/1000,"(87/250,23/250,1/500)",180_181,
hexagonal,181,P6_422,"(56,84,30)",c_his_not_ours_P2_reproduced,,37a9ed6e464c98df,,1,607/500,"(34/125,-31/125,67/1500)",180_181,
hexagonal,182,P6_322,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(36/125,-16/125,1/4)",182,
hexagonal,182,P6_322,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",182,
hexagonal,182,P6_322,"(6,11,7)",c_his_not_ours_P2_reproduced,,d2d935e5499e6e11,,1,4/5,"(16/125,0,1/5)",182,
hexagonal,182,P6_322,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,3cb6c70abd57e0b9,1,1,4/5,"(4/25,0,1/4)",182,
hexagonal,182,P6_322,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,a4d2e4badea1fc0f,1,1,4/5,"(29/100,-13/100,1/4)",182,
hexagonal,182,P6_322,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;37/64;19/32;5/8;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",182,
hexagonal,182,P6_322,"(8,13,7)",c_his_not_ours_P2_reproduced,,4ab699adbeb533b0,,1,3497/1000,"(124/375,0,31/125)",182,
hexagonal,182,P6_322,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,1/2;2331/4000;1277/2000;11331/16000;5777/8000;3/4;797/1000;4/5;131/160;67/80;7/8;59/64;15/16;1;65/64;33/32;17/16;35/32;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(124/375,0,1/4)",182,
hexagonal,182,P6_322,"(10,15,7)",c_his_not_ours_P2_reproduced,,ca9a19039647d676,,1,3497/1000,"(499/1500,-1/500,13/500)",182,
hexagonal,182,P6_322,"(10,16,8)",c_his_not_ours_P2_reproduced,,342dd2988fa48b2c,,1,3497/1000,"(33/100,-1/500,0)",182,
hexagonal,182,P6_322,"(10,18,10)",a_ours_in_his,3ab0f86bf4aa2403,3ab0f86bf4aa2403,2,1,5/4,"(1/5,-1/5,93/500)",182,
hexagonal,182,P6_322,"(11,17,8)",c_his_not_ours_P2_reproduced,,ef8048ef68ceb307,,1,3497/1000,"(124/375,0,13/500)",182,
hexagonal,182,P6_322,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;9/16;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",182,
hexagonal,182,P6_322,"(13,21,10)",a_ours_in_his,4a24e04257d3d0f4,4a24e04257d3d0f4,81/64;41/32;21/16;11/8;91/64;23/16;3/2;105/64;53/32;27/16;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;91/32;23/8;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,31/125)",182,
hexagonal,182,P6_322,"(14,22,10)",a_ours_in_his,f3ed2550b3b58d01,f3ed2550b3b58d01,1/2;527/1000;4439/8000;9101/16000;1277/2000;2777/4000;3/4;797/1000;4/5;259/320;521/640;7/8;29/32;15/16;31/32;63/64;127/128;1;17/16;69/64,1,797/1000,"(124/375,0,1/4)",182,
hexagonal,182,P6_322,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,1/2;527/1000;4439/8000;2331/4000;39/64;977/1600;5/8;1277/2000;5331/8000;43/64;2177/3200;11/16;2777/4000;3/4;797/1000;4/5;7/8;1;37/32;19/16;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,1/4)",182,
hexagonal,182,P6_322,"(15,24,11)",a_ours_in_his,ff8725c53f6c0182,ff8725c53f6c0182,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;11/8;45/32;3/2;13/8;7/4;15/8;31/16;63/32;127/64;2;9/4;5/2;11/4;45/16;181/64,1,3497/1000,"(1/3,0,13/500)",182,
hexagonal,182,P6_322,"(15,26,13)",c_his_not_ours_P2_reproduced,,537a95eb373acdb0,,1,4/5,"(29/250,-13/250,1/10)",182,
hexagonal,182,P6_322,"(16,27,13)",a_ours_in_his,3a714f5cd139122d,3a714f5cd139122d,123/128;31/32;1;5/4;83/64;21/16;11/8;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(33/100,-1/500,123/500)",182,
hexagonal,182,P6_322,"(17,29,14)",c_his_not_ours_P2_reproduced,,324e6a42fb734b98,,1,4/5,"(29/125,-13/125,1/5)",182,
hexagonal,182,P6_322,"(17,30,15)",c_his_not_ours_P2_reproduced,,3017e880f425ffb4,,1,7/2,"(23/125,-7/125,123/500)",182,
hexagonal,182,P6_322,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;1731/3200;9/16;2331/4000;19/32;9547/16000;977/1600;9993/16000;5/8;1277/2000;10439/16000;21/32;5331/8000;3/4;797/1000;4/5;7/8;1;9/8;73/64,1,797/1000,"(1/3,0,1/4)",182,
hexagonal,182,P6_322,"(19,32,15)",c_his_not_ours_P2_reproduced,,c5be1ddde44e793e,,1,4/5,"(4/15,-4/125,26/125)",182,
hexagonal,182,P6_322,"(20,33,15)",a_ours_in_his,001cbd004f823a98,001cbd004f823a98,11331/16000;5777/8000;3/4;797/1000;4/5;7/8;15/16;61/64;125/128;63/64;1;5/4;41/32,1,3497/1000,"(17/100,-73/500,1/500)",182,
hexagonal,182,P6_322,"(21,35,16)",c_his_not_ours_P2_reproduced,,996b0104d2cbc6d3,,1,1/2,"(7/25,-1/25,1/5)",182,
hexagonal,182,P6_322,"(24,38,16)",a_ours_in_his,5f2ba5306000a4b5,5f2ba5306000a4b5,1/2;527/1000;1277/2000;2777/4000,1,797/1000,"(33/100,-1/500,31/125)",182,
hexagonal,182,P6_322,"(26,41,17)",a_ours_in_his,6f8ed3373dca0105,6f8ed3373dca0105,1/2;527/1000;1277/2000;2777/4000,1,3497/1000,"(33/100,-1/500,2/125)",182,
hexagonal,182,P6_322,"(26,42,18)",a_ours_in_his,23c44d599f52e151,23c44d599f52e151,11331/16000;5777/8000;3/4;797/1000;4/5;7/8;15/16;31/32,1,3497/1000,"(36/125,-13/125,31/125)",182,
hexagonal,182,P6_322,"(28,44,18)",c_his_not_ours_P2_reproduced,,2a48129b6afe0764,,1,797/1000,"(122/375,-2/125,31/125)",182,
hexagonal,182,P6_322,"(30,47,19)",c_his_not_ours_P2_reproduced,,5aed4eedad8d6cf6,,1,3497/1000,"(33/100,-1/500,13/500)",182,
hexagonal,183,P6mm,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",183,
hexagonal,183,P6mm,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",183,
hexagonal,183,P6mm,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",183,
hexagonal,184,P6cc,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",184,
hexagonal,184,P6cc,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",184,
hexagonal,184,P6cc,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",184,
hexagonal,184,P6cc,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(5647/16956,-1/5652,0)",184,
hexagonal,185,P6_3cm,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",185,
hexagonal,185,P6_3cm,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",185,
hexagonal,185,P6_3cm,"(10,16,8)",a_ours_in_his,342dd2988fa48b2c,342dd2988fa48b2c,1/2;527/1000;9101/16000;2331/4000;1277/2000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(5647/16956,-1/5652,0)",185,
hexagonal,185,P6_3cm,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",185,
hexagonal,185,P6_3cm,"(14,22,10)",a_ours_in_his,7534d49b2a3cdb08,7534d49b2a3cdb08,1/2;527/1000;4439/8000,1,527/1000,"(1907/8478,-635/2826,0)",185,
hexagonal,185,P6_3cm,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,1/2;527/1000;4439/8000;2331/4000;977/1600;1277/2000;5331/8000;2177/3200;2777/4000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(353/1413,-353/1413,0)",185,
hexagonal,185,P6_3cm,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;1731/3200;2331/4000;9547/16000;977/1600;9993/16000;1277/2000;10439/16000;5331/8000,1,527/1000,"(1271/5652,-1271/5652,0)",185,
hexagonal,186,P6_3mc,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;2331/4000;1277/2000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(353/1413,-353/1413,0)",186,
hexagonal,186,P6_3mc,"(6,12,8)",b_ours_not_his,3cb6c70abd57e0b9,,1,0,,,,
hexagonal,186,P6_3mc,"(7,11,6)",b_ours_not_his,a4d2e4badea1fc0f,,1,0,,,,
hexagonal,186,P6_3mc,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",186,
hexagonal,186,P6_3mc,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,2331/4000;1277/2000;11331/16000;5777/8000;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1412/4239,0,0)",186,
hexagonal,186,P6_3mc,"(10,15,7)",a_ours_in_his,ca9a19039647d676,ca9a19039647d676,1/2;527/1000;4439/8000;9101/16000,1,797/1000,"(5647/16956,-1/5652,0)",186,
hexagonal,186,P6_3mc,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",186,
hexagonal,186,P6_3mc,"(14,22,10)",a_ours_in_his,f3ed2550b3b58d01,f3ed2550b3b58d01,1/2;527/1000;4439/8000;9101/16000;1277/2000;2777/4000;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128,1,797/1000,"(1412/4239,0,0)",186,
hexagonal,186,P6_3mc,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,37/32;19/16;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",186,
hexagonal,186,P6_3mc,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;3/4;797/1000;4/5;7/8;1;9/8;73/64,1,797/1000,"(1/3,0,0)",186,
hexagonal,187,P-6m2,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/6,1/6,0)",187,
hexagonal,187,P-6m2,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/6,0,0)",187,
hexagonal,187,P-6m2,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",187,
hexagonal,188,P-6c2,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(1/6,1/6,0)",188,
hexagonal,188,P-6c2,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/6,0,0)",188,
hexagonal,188,P-6c2,"(10,18,10)",c_his_not_ours_P2_reproduced,,3ab0f86bf4aa2403,,1,1/2,"(46/375,2/125,14/125)",188,
hexagonal,188,P-6c2,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",188,
hexagonal,188,P-6c2,"(13,21,10)",a_ours_in_his,4a24e04257d3d0f4,4a24e04257d3d0f4,12423/16000;1247/1600;3141/4000;797/1000;4/5;521/640;131/160;67/80;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/375,62/375,31/125)",188,
hexagonal,188,P-6c2,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,1/2;527/1000;4439/8000;9101/16000;2331/4000;9547/16000;977/1600;1277/2000;5331/8000;2177/3200;2777/4000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/6,1/6,1/4)",188,
hexagonal,188,P-6c2,"(15,24,11)",a_ours_in_his,ff8725c53f6c0182,ff8725c53f6c0182,1/2;527/1000;3/4;1547/2000;797/1000;4/5;259/320,1,3497/1000,"(1/6,1/6,1/125)",188,
hexagonal,188,P-6c2,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;1731/3200;4439/8000;2331/4000;9547/16000;977/1600;9993/16000;1277/2000;10439/16000;5331/8000,1,527/1000,"(1/6,1/6,1/4)",188,
hexagonal,189,P-62m,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",189,
hexagonal,189,P-62m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",189,
hexagonal,189,P-62m,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",189,
hexagonal,190,P-62c,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",190,
hexagonal,190,P-62c,"(6,11,7)",c_his_not_ours_P2_reproduced,,d2d935e5499e6e11,,1,4/5,"(16/125,0,1/5)",190,
hexagonal,190,P-62c,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,3cb6c70abd57e0b9,1,1,4/5,"(4/25,0,1/4)",190,
hexagonal,190,P-62c,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,a4d2e4badea1fc0f,1,1,4/5,"(29/100,-13/100,1/4)",190,
hexagonal,190,P-62c,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",190,
hexagonal,190,P-62c,"(8,13,7)",c_his_not_ours_P2_reproduced,,4ab699adbeb533b0,,1,3497/1000,"(124/375,0,31/125)",190,
hexagonal,190,P-62c,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,2331/4000;1277/2000;11331/16000;5777/8000;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(124/375,0,1/4)",190,
hexagonal,190,P-62c,"(10,15,7)",c_his_not_ours_P2_reproduced,,ca9a19039647d676,,1,3497/1000,"(499/1500,-1/500,13/500)",190,
hexagonal,190,P-62c,"(10,18,10)",b_ours_not_his,3ab0f86bf4aa2403,,2,0,,,,
hexagonal,190,P-62c,"(11,17,8)",c_his_not_ours_P2_reproduced,,ef8048ef68ceb307,,1,3497/1000,"(124/375,0,13/500)",190,
hexagonal,190,P-62c,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",190,
hexagonal,190,P-62c,"(13,21,10)",a_ours_in_his,4a24e04257d3d0f4,4a24e04257d3d0f4,81/64;41/32;21/16;11/8;91/64;23/16;3/2;105/64;53/32;27/16;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;91/32;23/8;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,31/125)",190,
hexagonal,190,P-62c,"(14,22,10)",a_ours_in_his,f3ed2550b3b58d01,f3ed2550b3b58d01,1/2;527/1000;4439/8000;9101/16000;1277/2000;2777/4000;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128,1,797/1000,"(124/375,0,1/4)",190,
hexagonal,190,P-62c,"(14,23,11)",c_his_not_ours_P2_reproduced,,40dce96307e59597,,1,4/5,"(29/125,-13/125,1/5)",190,
hexagonal,190,P-62c,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,37/32;19/16;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,1/4)",190,
hexagonal,190,P-62c,"(15,23,10)",a_ours_in_his,a088ecb81ead0c2e,a088ecb81ead0c2e,1/2;527/1000;1277/2000;5331/8000;2777/4000,1,3497/1000,"(33/100,-1/500,2/125)",190,
